,0,1,2,3,4,5,6,7,8,9
0,0.2971737471621021,0.3733387479227076,0.8290331123876088,0.3564992807121684,0.0014395842925418734,0.49410002533702035,0.5585515636688879,0.49252113824028365,0.638655982529798,0.04466260800800592
1,0.9177207950071797,0.9147403075583518,0.012230095703683497,0.34767908427680005,0.8641087748444707,0.5175544449104806,0.7322885523576478,0.8672926644418313,0.6557325418990303,0.2777813809091014
2,0.1603987500557783,0.7003367718146748,0.2054419366573178,0.8931584941026799,0.023369948085455894,0.1674610540983511,0.9932198049046997,0.7391536094742794,0.13968154904391095,0.21219047918793665
3,0.7483744426564891,0.9862295259117185,0.8112821077573296,0.31701681201154674,0.00043670345339152927,0.8260513338640577,0.4184698998583436,0.1250728589715988,0.4877270800378657,0.13808132363283354
4,0.7346366834218516,0.4565817535207527,0.8154585365406855,0.5516414283412232,0.021127882729069736,0.28585789736489553,0.45819019131830563,0.320271351071564,0.3200019807656984,0.9853162428211755
5,0.07192245585871959,0.4873943652737267,0.8322298895847862,0.23553113112859814,0.5688555821736531,0.03830542969736017,0.3316456618754673,0.9543606031765494,0.42474117358933705,0.3074487225092011
6,0.5548964741813202,0.767042604939865,0.9896074612562814,0.38947389717583225,0.1622255631319116,0.41767529048239926,0.5347867046019453,0.7644009823982827,0.5011061734801081,0.8098130266496703
7,0.18145535323927087,0.10721654845240636,0.7393246414163256,0.3566751039853895,0.8945468835900444,0.5355122984081075,0.6169668331653994,0.11233296497827694,0.34638439015542055,0.5817402479652167
8,0.42341931978242064,0.2739282991699775,0.5723700129694071,0.3717222566350028,0.09565123059475444,0.618356973968873,0.6744830088915582,0.3732290110957994,0.10255015558118108,0.2151303322671092
9,0.2786601801179651,0.33061845443811766,0.6773479395077866,0.0692769044216367,0.72845109455988,0.7267714511118021,0.7819339400759597,0.08220443667400179,0.7857552156900401,0.0355222606535166
10,0.5688250131732578,0.24420252989738633,0.3592061834922975,0.2037148473702377,0.6689687987624487,0.33805302178726193,0.8487183662138366,0.34740480554806397,0.9815823398264203,0.4113380611979326
11,0.1857638142677449,0.71964865171169,0.047081873919901596,0.482849862649239,0.7252111663428564,0.15830118089033873,0.638511739228063,0.9930048507680506,0.2570218518797994,0.18280000004167052
12,0.1362950124970076,0.0002062345433148094,0.4810492469679797,0.4051828586950341,0.7523121923714402,0.9377745537547159,0.9575336786883508,0.37015591114380775,0.17906884259440548,0.8188007221334599
13,0.49502458261347027,0.13053730671667674,0.1578281387652235,0.6872575228791172,0.5652273364990315,0.29565849174866643,0.09553603317238124,0.2262229029094841,0.2100186503578083,0.34171213780870247
14,0.41652216293545674,0.2244873162330634,0.5258913838071325,0.5497807701589909,0.9993769616196044,0.15189537888249438,0.5794828009367615,0.506626949580899,0.2809195543105045,0.6305207481818854
15,0.778899446693944,0.5076225035055116,0.23530554318123276,0.5590682028146187,0.6856252101716069,0.3905479378961614,0.4661756436933122,0.7838403055989084,0.9306757395280261,0.9629323404310435
16,0.8372483690688267,0.3732902985911365,0.35825332061473425,0.289409173344218,0.8718529785006618,0.47000907154288596,0.3866110578267008,0.7731515852990072,0.8058885855806303,0.45311630494825383
17,0.6597240200661488,0.5039004968361542,0.1993248186785499,0.2619576167993808,0.7092068054858912,0.7795709125467968,0.9952770513548621,0.43187167784036906,0.23284681413156738,0.9324094297994298
18,0.3392432725586141,0.17805101847146387,0.38583242655272654,0.48190968587206706,0.2717772018306257,0.35885547583719957,0.8342477128307295,0.3325348112348,0.3728699531450982,0.6889769097203623
19,0.4789033188259011,0.46073657707235194,0.5020548046143027,0.5269468736981058,0.6782805090425426,0.02688569665392082,0.5037034948969298,0.9776248238552661,0.22135291791122325,0.7354137475299639
20,0.7931664060801664,0.7837497045071752,0.3405133657957532,0.5149160730428466,0.08833876561137266,0.5887351900487278,0.4112970728238703,0.8853635564990547,0.5669205824882745,0.35034681348196506
21,0.47966597972311775,0.46044181243517535,0.5313739586509125,0.3944605819332897,0.9127672852088662,0.4711944074172085,0.9119329851195512,0.3824104437628947,0.6950992181934682,0.36200406339563285
22,0.6118509798129627,0.7960883604577517,0.7734431566492804,0.06799140297705353,0.17676051547416438,0.09898295230745602,0.9337789405938555,0.5962767658191094,0.9773763116987951,0.03528848524996053
23,0.969484413712524,0.40141872675661716,0.021835373022567883,0.4951024352628274,0.003230082380936028,0.33863780139818045,0.23048433768565457,0.5297605988703151,0.6718345082626553,0.5580877223509949
24,0.6617489515671703,0.26362161197866285,0.5059597528739649,0.48090835525130216,0.008578489198424744,0.07000383777271457,0.2619520311907664,0.10747488294861185,0.9182448669876307,0.5385413944212566
25,0.8052077823300328,0.6320101425370857,0.9803683319594535,0.12000955603285968,0.12422579710479686,0.79156169544022,0.734334422994591,0.3498197770691691,0.19751175871260862,0.3969055186494619
26,0.9151237567956805,0.5628668407716626,0.5625765499065276,0.5225631496580553,0.3691830978827345,0.21745194937478418,0.6098262627226588,0.6022427434608458,0.4722354452672932,0.36340958363415476
27,0.47807028913858074,0.3118467509646965,0.6340189918972196,0.29142640952934684,0.7255673934515441,0.5855507774619246,0.5193891994486982,0.03352789442037807,0.03499629208031274,0.5100004705228736
28,0.9341940037349589,0.5447350666747174,0.759168384673849,0.8631562130030752,0.7175136461094687,0.7144286392525335,0.04113229502249438,0.17696547400347273,0.24516513845976684,0.3022401294627155
29,0.007441834219943377,0.848114178067062,0.7613505697059822,0.05887351978971034,0.6184894566187249,0.0347131333676195,0.3271114498790194,0.8440236306537758,0.9198613973556455,0.19906551199305345
30,0.12541995519575233,0.16886453975038695,0.667783449638912,0.7212743190236354,0.6152747755126435,0.5112706001107348,0.4226796544720681,0.450333864781277,0.07478628176678737,0.6033341593103724
31,0.998241483359812,0.4089385382986568,0.6520014275305408,0.31905996595301067,0.7659997007302254,0.6298358538724386,0.28028849277945,0.9719606231463175,0.6135178265106269,0.9189010284138563
32,0.8121706867076803,0.899488866534691,0.03455298487087277,0.2678363377408024,0.5559280433613344,0.518913699427207,0.36625705787218676,0.23359879458850374,0.6372475307635831,0.3860634777074812
33,0.31132274342138533,0.4385055975972145,0.20724757193871102,0.8533204029263789,0.48750591068401594,0.49267575580302136,0.7041974718548957,0.6485770469348877,0.2548315594363797,0.36941827044935704
34,0.7535011093016635,0.8850418163699735,0.9502034581068575,0.05156472516900845,0.4992172471387495,0.5785728847416053,0.2802677648519938,0.096554748565999,0.056808958719743674,0.8573061725101727
35,0.2029335557621058,0.33634213061118634,0.6142327705366672,0.9620512930610794,0.2516214854822114,0.562752734332349,0.864239329341254,0.15532596679385646,0.10723933412851183,0.2007876555738426
36,0.5855664940315489,0.14350393082214286,0.32980079610984336,0.11934727112392973,0.022464869783317076,0.7514059456779896,0.29112443953224887,0.8215154292336884,0.7456534852033835,0.33491038195054657
37,0.3352250782524261,0.03052464891739326,0.6052199972058477,0.9706214201433314,0.2574784220098564,0.5188887964738192,0.5232238941545219,0.23961922275452363,0.18902115989363866,0.5726112894271351
38,0.7302860674414241,0.5161381823270087,0.38046427463924537,0.2570278390212639,0.44742343746771296,0.4041878357198777,0.0400956490380141,0.6933035084890763,0.21262204044480648,0.6648715274328333
39,0.23923761668142407,0.7040598100951428,0.3459009368571071,0.3537174256184378,0.6075503006761829,0.1398983911500381,0.3151929704656312,0.9389456252252315,0.7062908862651707,0.3893109507227944
40,0.36616699858365354,0.5577462510053279,0.354104768297024,0.1650683918063982,0.6255071450195531,0.7394348060843614,0.9355222977442403,0.4803889670023592,0.9269422408702094,0.5797184778955434
41,0.06647524500534119,0.07520755489161524,0.4805224820951848,0.28782602092013065,0.5722965608286873,0.04488701767704195,0.5565910580636878,0.45271292103345817,0.5447276184110219,0.3992402285859955
42,0.1646897572594641,0.0010547602574029202,0.7341979205273641,0.7477870528123691,0.7374842332680908,0.03303281657996482,0.254155963615599,0.21634973781133437,0.03125413877904648,0.8162361117105431
43,0.417134825576035,0.7546274877288727,0.2674254919210026,0.31032718503761936,0.4805033534178923,0.7145539231899529,0.8542182887578269,0.16093135534870628,0.820740578640853,0.614283267470132
44,0.6191085607151292,0.20078189482399067,0.1736478813459723,0.08668533671590306,0.3547310921386274,0.009514124167138593,0.0748538820065604,0.8211412705382558,0.35279465182939285,0.49175528097154975
45,0.9367407257761217,0.1669498506264755,0.10594161495555876,0.7770932744427874,0.1633960939548772,0.19531229692993457,0.2491483300384565,0.8092465183752332,0.9915059505199364,0.13668213692142395
46,0.08615584062600612,0.47816666857315215,0.45271139967913776,0.2544865278891616,0.7913974104262801,0.6178487599037572,0.7442235979664209,0.31496910063676054,0.6909251579268689,0.9725524341600285
47,0.7680923466592721,0.9621037407744483,0.4821247606478085,0.2544815329116741,0.5304097896635178,0.8822446043495518,0.8395280688979792,0.6067200672524383,0.10705421410642824,0.042628153534996494
48,0.11518695761666276,0.1917924895865275,0.789284208037909,0.6200435383348616,0.6458043643496989,0.08518235847290823,0.43320236368929055,0.1434259139394185,0.18082100907942855,0.7716818453742975
49,0.220491233111047,0.2408297862772436,0.05597876974859206,0.17628597977313343,0.5326495062259097,0.9422448592966741,0.6744175960994843,0.7954165922874865,0.04528643424236034,0.21968584990754836
50,0.26316471893154625,0.44334650084269356,0.6908598680815179,0.49028751793745007,0.4599863629181702,0.6925688416745658,0.3924699406603682,0.11070324097986872,0.8215993366256519,0.16603377814298637
51,0.8012085130604207,0.9447774972248731,0.2869418699779319,0.5977163694839979,0.5173981490991726,0.7319756027188389,0.0751325236911119,0.01764941879343984,0.6200985244743759,0.5450256016129096
52,0.8763773333689394,0.828176852322032,0.7632992612795688,0.29855915835637314,0.9869645538557407,0.9004399221077645,0.09052435344020082,0.9167587382851412,0.22262744050415106,0.062152843673144
53,0.10169530574621122,0.7429140565056821,0.16435895249622778,0.703760673995755,0.669430497876893,0.9282697752942617,0.7976547107289761,0.42287425745933915,0.5536850818278927,0.6041672911855436
54,0.8352692973710688,0.5500656003571053,0.33921042126190626,0.6300103765006037,0.33956886267268527,0.5415306044981762,0.7144727503425746,0.1871218815382003,0.6510119949303776,0.2872369417113346
55,0.21167816135437434,0.3300254909332363,0.6957643380319272,0.6074174352497174,0.9728785275422639,0.927347873091127,0.3417026522002631,0.30893483158440127,0.5644059281780403,0.1454259416860414
56,0.647763468264535,0.072080490210783,0.6795088383636574,0.19508103153476297,0.9585396688112476,0.3311666841713844,0.9283172366359778,0.42387314341813687,0.5452480541335444,0.4523740044312806
57,0.12478227283044485,0.3295866597408498,0.7655805539995346,0.4058364414173411,0.8859477052282171,0.9953814831104587,0.26130006493370517,0.9382026695114535,0.14145557658289132,0.8310762956530994
